"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude"
"Estonia",2019-12-30,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2019-12-31,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-01,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-02,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-03,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-04,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-05,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-06,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-07,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-08,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-09,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-10,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-11,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-12,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-13,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-14,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-15,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-16,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-17,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-18,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-19,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-20,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-21,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-22,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-23,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-24,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-25,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-26,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-27,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-28,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-29,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-30,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-01-31,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-01,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-02,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-03,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-04,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-05,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-06,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-07,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-08,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-09,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-10,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-11,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-12,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-13,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-14,0,0,0,0,0,"58.595272","25.0136071"
"Estonia",2020-02-15,1,1,1,0,0,"58.595272","25.0136071"
"Estonia",2020-02-16,1,1,1,0,0,"58.595272","25.0136071"
"Estonia",2020-02-17,1,1,1,0,0,"58.595272","25.0136071"
"Estonia",2020-02-18,1,1,1,0,0,"58.595272","25.0136071"
"Estonia",2020-02-19,1,1,1,0,0,"58.595272","25.0136071"
"Estonia",2020-02-20,1,1,1,0,0,"58.595272","25.0136071"
"Estonia",2020-02-21,1,2,3,0,0,"58.595272","25.0136071"
"Estonia",2020-02-22,1,2,3,0,0,"58.595272","25.0136071"
"Estonia",2020-02-23,2,3,4,0,0,"58.595272","25.0136071"
"Estonia",2020-02-24,2,3,4,0,0,"58.595272","25.0136071"
"Estonia",2020-02-25,3,4,5,0,0,"58.595272","25.0136071"
"Estonia",2020-02-26,3,5,7,0,0,"58.595272","25.0136071"
"Estonia",2020-02-27,4,6,8,0,1,"58.595272","25.0136071"
"Estonia",2020-02-28,5,7,9,0,1,"58.595272","25.0136071"
"Estonia",2020-02-29,5,8,11,0,1,"58.595272","25.0136071"
"Estonia",2020-03-01,6,10,14,0,1,"58.595272","25.0136071"
"Estonia",2020-03-02,8,12,16,0,0,"58.595272","25.0136071"
"Estonia",2020-03-03,9,14,19,0,2,"58.595272","25.0136071"
"Estonia",2020-03-04,11,17,23,0,0,"58.595272","25.0136071"
"Estonia",2020-03-05,14,21,28,0,5,"58.595272","25.0136071"
"Estonia",2020-03-06,16,25,34,0,10,"58.595272","25.0136071"
"Estonia",2020-03-07,19,30,41,0,0,"58.595272","25.0136071"
"Estonia",2020-03-08,23,36,49,0,0,"58.595272","25.0136071"
"Estonia",2020-03-09,28,44,60,0,0,"58.595272","25.0136071"
"Estonia",2020-03-10,34,52,70,0,13,"58.595272","25.0136071"
"Estonia",2020-03-11,41,63,85,0,16,"58.595272","25.0136071"
"Estonia",2020-03-12,48,75,102,0,27,"58.595272","25.0136071"
"Estonia",2020-03-13,58,89,120,0,79,"58.595272","25.0136071"
"Estonia",2020-03-14,69,106,143,0,115,"58.595272","25.0136071"
"Estonia",2020-03-15,81,125,169,0,171,"58.595272","25.0136071"
"Estonia",2020-03-16,95,147,199,0,205,"58.595272","25.0136071"
"Estonia",2020-03-17,111,172,233,0,225,"58.595272","25.0136071"
"Estonia",2020-03-18,129,200,271,0,258,"58.595272","25.0136071"
"Estonia",2020-03-19,150,232,314,0,267,"58.595272","25.0136071"
"Estonia",2020-03-20,173,267,361,0,283,"58.595272","25.0136071"
"Estonia",2020-03-21,197,304,411,0,306,"58.595272","25.0136071"
"Estonia",2020-03-22,222,344,466,1,326,"58.595272","25.0136071"
"Estonia",2020-03-23,250,386,522,1,352,"58.595272","25.0136071"
"Estonia",2020-03-24,278,430,582,1,369,"58.595272","25.0136071"
"Estonia",2020-03-25,306,474,642,1,404,"58.595272","25.0136071"
"Estonia",2020-03-26,335,518,701,1,538,"58.595272","25.0136071"
"Estonia",2020-03-27,362,560,758,1,575,"58.595272","25.0136071"
"Estonia",2020-03-28,389,601,813,1,645,"58.595272","25.0136071"
"Estonia",2020-03-29,414,640,866,1,NA,"58.595272","25.0136071"
"Estonia",2020-03-30,437,676,915,1,NA,"58.595272","25.0136071"
"Estonia",2020-03-31,458,709,960,1,NA,"58.595272","25.0136071"
"Estonia",2020-04-01,477,738,999,1,NA,"58.595272","25.0136071"
"Estonia",2020-04-02,495,765,1035,1,NA,"58.595272","25.0136071"
"Estonia",2020-04-03,509,788,1067,1,NA,"58.595272","25.0136071"
"Estonia",2020-04-04,523,809,1095,1,NA,"58.595272","25.0136071"
