"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
252,2020-09-08,8,12,16,180
253,2020-09-09,8,13,18,180
254,2020-09-10,8,13,18,180
255,2020-09-11,8,13,18,181
256,2020-09-12,8,13,18,181
257,2020-09-13,9,14,19,182
258,2020-09-14,9,14,19,182
259,2020-09-15,9,14,19,182
260,2020-09-16,10,15,20,183
261,2020-09-17,10,15,20,187
262,2020-09-18,10,15,20,195
263,2020-09-19,10,16,22,NA
264,2020-09-20,10,16,22,NA
265,2020-09-21,10,16,22,NA
266,2020-09-22,11,17,23,NA
267,2020-09-23,11,17,23,NA
268,2020-09-24,12,18,24,NA
269,2020-09-25,12,18,24,NA
270,2020-09-26,12,18,24,NA
271,2020-09-27,12,19,26,NA
272,2020-09-28,12,19,26,NA
