"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
185,2020-07-03,2,2,2,96
186,2020-07-04,2,2,2,97
187,2020-07-05,2,2,2,103
188,2020-07-06,2,2,2,110
189,2020-07-07,2,2,2,117
190,2020-07-08,2,2,2,120
191,2020-07-09,2,2,2,133
192,2020-07-10,2,2,2,137
193,2020-07-11,2,2,2,137
194,2020-07-12,2,2,2,139
195,2020-07-13,2,2,2,143
196,2020-07-14,2,2,2,NA
197,2020-07-15,2,2,2,NA
198,2020-07-16,2,2,2,NA
199,2020-07-17,2,2,2,NA
200,2020-07-18,2,2,2,NA
201,2020-07-19,2,2,2,NA
202,2020-07-20,2,2,2,NA
203,2020-07-21,2,2,2,NA
204,2020-07-22,2,2,2,NA
205,2020-07-23,2,2,2,NA
