"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
176,2020-06-24,3,4,5,148
177,2020-06-25,4,5,6,167
178,2020-06-26,4,5,6,184
179,2020-06-27,4,5,6,184
180,2020-06-28,4,5,6,215
181,2020-06-29,5,6,7,224
182,2020-06-30,5,6,7,234
183,2020-07-01,5,6,7,245
184,2020-07-02,5,6,7,255
185,2020-07-03,5,7,9,261
186,2020-07-04,5,7,9,265
187,2020-07-05,5,7,9,NA
188,2020-07-06,6,8,10,NA
189,2020-07-07,6,8,10,NA
190,2020-07-08,6,8,10,NA
191,2020-07-09,7,9,11,NA
192,2020-07-10,7,9,11,NA
193,2020-07-11,7,9,11,NA
194,2020-07-12,8,10,12,NA
195,2020-07-13,8,10,12,NA
196,2020-07-14,9,11,13,NA
