"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
180,2020-06-28,7,9,11,199
181,2020-06-29,8,10,12,218
182,2020-06-30,8,10,12,232
183,2020-07-01,9,11,13,250
184,2020-07-02,9,11,13,267
185,2020-07-03,10,12,14,275
186,2020-07-04,10,12,14,278
187,2020-07-05,10,13,16,287
188,2020-07-06,10,13,16,311
189,2020-07-07,10,13,16,330
190,2020-07-08,11,14,17,337
191,2020-07-09,11,14,17,NA
192,2020-07-10,11,14,17,NA
193,2020-07-11,12,15,18,NA
194,2020-07-12,12,15,18,NA
195,2020-07-13,12,15,18,NA
196,2020-07-14,12,15,18,NA
197,2020-07-15,12,15,18,NA
198,2020-07-16,13,16,19,NA
199,2020-07-17,13,16,19,NA
200,2020-07-18,13,16,19,NA
