"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,16,19,22,23
172,2020-06-20,17,20,23,24
173,2020-06-21,19,22,25,24
174,2020-06-22,21,24,27,24
175,2020-06-23,22,26,30,26
176,2020-06-24,24,28,32,28
177,2020-06-25,27,31,35,31
178,2020-06-26,28,33,38,35
179,2020-06-27,31,36,41,35
180,2020-06-28,34,39,44,35
181,2020-06-29,37,43,49,44
182,2020-06-30,40,46,52,NA
183,2020-07-01,44,51,58,NA
184,2020-07-02,47,55,63,NA
185,2020-07-03,52,60,68,NA
186,2020-07-04,56,65,74,NA
187,2020-07-05,61,71,81,NA
188,2020-07-06,66,77,88,NA
189,2020-07-07,72,83,94,NA
190,2020-07-08,78,91,104,NA
191,2020-07-09,85,99,113,NA
