"dia_ano","dias","otimista","casos_estimados","pessimista","x"
177,2020-06-25,53,63,73,61
178,2020-06-26,56,66,76,65
179,2020-06-27,59,70,81,68
180,2020-06-28,63,74,85,72
181,2020-06-29,66,78,90,75
182,2020-06-30,69,82,95,76
183,2020-07-01,74,87,100,85
184,2020-07-02,78,92,106,91
185,2020-07-03,82,97,112,107
186,2020-07-04,86,102,118,114
187,2020-07-05,91,108,125,117
188,2020-07-06,96,114,132,NA
189,2020-07-07,101,120,139,NA
190,2020-07-08,107,126,145,NA
191,2020-07-09,112,133,154,NA
192,2020-07-10,119,141,163,NA
193,2020-07-11,126,149,172,NA
194,2020-07-12,133,157,181,NA
195,2020-07-13,140,165,190,NA
196,2020-07-14,148,175,202,NA
197,2020-07-15,156,184,212,NA
