"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
199,2020-07-17,3,4,5,97
200,2020-07-18,3,4,5,97
201,2020-07-19,3,4,5,97
202,2020-07-20,3,4,5,103
203,2020-07-21,3,4,5,108
204,2020-07-22,3,4,5,113
205,2020-07-23,3,4,5,113
206,2020-07-24,3,4,5,111
207,2020-07-25,3,4,5,111
208,2020-07-26,3,4,5,113
209,2020-07-27,3,4,5,115
210,2020-07-28,3,4,5,NA
211,2020-07-29,3,4,5,NA
212,2020-07-30,3,4,5,NA
213,2020-07-31,3,4,5,NA
214,2020-08-01,3,4,5,NA
215,2020-08-02,3,4,5,NA
216,2020-08-03,3,4,5,NA
217,2020-08-04,3,4,5,NA
218,2020-08-05,3,4,5,NA
219,2020-08-06,3,4,5,NA
