"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,35,39,43,40
170,2020-06-18,36,40,44,40
171,2020-06-19,37,41,45,40
172,2020-06-20,39,43,47,43
173,2020-06-21,39,44,49,45
174,2020-06-22,40,45,50,45
175,2020-06-23,41,46,51,47
176,2020-06-24,43,48,53,48
177,2020-06-25,44,49,54,48
178,2020-06-26,46,51,56,50
179,2020-06-27,47,52,57,50
180,2020-06-28,48,54,60,NA
181,2020-06-29,49,55,61,NA
182,2020-06-30,51,57,63,NA
183,2020-07-01,53,59,65,NA
184,2020-07-02,54,60,66,NA
185,2020-07-03,56,62,68,NA
186,2020-07-04,57,64,71,NA
187,2020-07-05,59,66,73,NA
188,2020-07-06,61,68,75,NA
189,2020-07-07,63,70,77,NA
