"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
178,2020-06-26,4,5,6,219
179,2020-06-27,4,5,6,219
180,2020-06-28,4,5,6,230
181,2020-06-29,4,5,6,231
182,2020-06-30,4,5,6,238
183,2020-07-01,5,6,7,241
184,2020-07-02,5,6,7,250
185,2020-07-03,5,6,7,257
186,2020-07-04,5,6,7,261
187,2020-07-05,5,6,7,267
188,2020-07-06,6,7,8,267
189,2020-07-07,6,7,8,NA
190,2020-07-08,6,7,8,NA
191,2020-07-09,6,7,8,NA
192,2020-07-10,6,7,8,NA
193,2020-07-11,6,8,10,NA
194,2020-07-12,6,8,10,NA
195,2020-07-13,6,8,10,NA
196,2020-07-14,6,8,10,NA
197,2020-07-15,6,8,10,NA
198,2020-07-16,7,9,11,NA
