"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,23,26,29,26
176,2020-06-24,25,28,31,28
177,2020-06-25,28,31,34,31
178,2020-06-26,30,34,38,35
179,2020-06-27,33,37,41,35
180,2020-06-28,36,40,44,35
181,2020-06-29,38,43,48,44
182,2020-06-30,42,47,52,46
183,2020-07-01,46,52,58,53
184,2020-07-02,50,56,62,59
185,2020-07-03,54,61,68,60
186,2020-07-04,60,67,74,NA
187,2020-07-05,65,73,81,NA
188,2020-07-06,70,79,88,NA
189,2020-07-07,77,86,95,NA
190,2020-07-08,84,94,104,NA
191,2020-07-09,91,102,113,NA
192,2020-07-10,99,111,123,NA
193,2020-07-11,108,121,134,NA
194,2020-07-12,118,132,146,NA
195,2020-07-13,128,144,160,NA
