"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
196,2020-07-14,0,0,0,47
197,2020-07-15,0,0,0,47
198,2020-07-16,0,0,0,50
199,2020-07-17,0,0,0,52
200,2020-07-18,0,0,0,53
201,2020-07-19,0,0,0,53
202,2020-07-20,0,0,0,53
203,2020-07-21,0,0,0,53
204,2020-07-22,0,0,0,53
205,2020-07-23,0,0,0,53
206,2020-07-24,0,0,0,53
207,2020-07-25,0,0,0,NA
208,2020-07-26,0,0,0,NA
209,2020-07-27,0,0,0,NA
210,2020-07-28,0,0,0,NA
211,2020-07-29,0,0,0,NA
212,2020-07-30,0,0,0,NA
213,2020-07-31,0,0,0,NA
214,2020-08-01,0,0,0,NA
215,2020-08-02,0,0,0,NA
216,2020-08-03,0,0,0,NA
