"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
192,2020-07-10,6,7,8,212
193,2020-07-11,6,7,8,213
194,2020-07-12,6,7,8,213
195,2020-07-13,6,7,8,214
196,2020-07-14,6,7,8,215
197,2020-07-15,6,7,8,217
198,2020-07-16,6,7,8,222
199,2020-07-17,6,7,8,229
200,2020-07-18,6,7,8,232
201,2020-07-19,6,7,8,232
202,2020-07-20,6,7,8,237
203,2020-07-21,6,7,8,NA
204,2020-07-22,6,7,8,NA
205,2020-07-23,6,7,8,NA
206,2020-07-24,6,7,8,NA
207,2020-07-25,6,7,8,NA
208,2020-07-26,6,7,8,NA
209,2020-07-27,6,7,8,NA
210,2020-07-28,6,7,8,NA
211,2020-07-29,6,7,8,NA
212,2020-07-30,6,7,8,NA
