"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
174,2020-06-22,88,99,110,4428
175,2020-06-23,91,102,113,4667
176,2020-06-24,95,106,117,4772
177,2020-06-25,98,110,122,4942
178,2020-06-26,102,114,126,4977
179,2020-06-27,105,118,131,4977
180,2020-06-28,109,122,135,5195
181,2020-06-29,113,126,139,5440
182,2020-06-30,116,130,144,5510
183,2020-07-01,121,135,149,5915
184,2020-07-02,125,140,155,6570
185,2020-07-03,130,145,160,NA
186,2020-07-04,134,150,166,NA
187,2020-07-05,139,155,171,NA
188,2020-07-06,143,160,177,NA
189,2020-07-07,148,166,184,NA
190,2020-07-08,154,172,190,NA
191,2020-07-09,159,178,197,NA
192,2020-07-10,164,184,204,NA
193,2020-07-11,170,190,210,NA
194,2020-07-12,176,197,218,NA
