"dia_ano","dias","otimista","casos_estimados","pessimista","x"
161,2020-06-09,123,134,145,135
162,2020-06-10,133,145,157,146
163,2020-06-11,143,156,169,160
164,2020-06-12,155,169,183,175
165,2020-06-13,168,183,198,192
166,2020-06-14,181,198,215,209
167,2020-06-15,196,214,232,216
168,2020-06-16,212,231,250,226
169,2020-06-17,229,250,271,NA
170,2020-06-18,247,270,293,NA
171,2020-06-19,268,292,316,NA
172,2020-06-20,289,315,341,NA
173,2020-06-21,313,341,369,NA
174,2020-06-22,337,368,399,NA
175,2020-06-23,364,397,430,NA
