"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
192,2020-07-10,10,13,16,361
193,2020-07-11,11,14,17,362
194,2020-07-12,11,14,17,367
195,2020-07-13,11,15,19,376
196,2020-07-14,12,16,20,389
197,2020-07-15,12,16,20,402
198,2020-07-16,13,17,21,406
199,2020-07-17,14,18,22,407
200,2020-07-18,14,19,24,411
201,2020-07-19,14,19,24,413
202,2020-07-20,15,20,25,413
203,2020-07-21,16,21,26,NA
204,2020-07-22,17,22,27,NA
205,2020-07-23,17,23,29,NA
206,2020-07-24,18,24,30,NA
207,2020-07-25,19,25,31,NA
208,2020-07-26,20,26,32,NA
209,2020-07-27,21,28,35,NA
210,2020-07-28,22,29,36,NA
211,2020-07-29,23,30,37,NA
212,2020-07-30,24,32,40,NA
