"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,81,91,101,104
172,2020-06-20,87,98,109,100
173,2020-06-21,93,105,117,105
174,2020-06-22,99,112,125,118
175,2020-06-23,107,120,133,118
176,2020-06-24,115,129,143,128
177,2020-06-25,123,138,153,142
178,2020-06-26,131,148,165,147
179,2020-06-27,140,158,176,161
180,2020-06-28,150,169,188,172
181,2020-06-29,161,181,201,177
182,2020-06-30,172,194,216,NA
183,2020-07-01,185,208,231,NA
184,2020-07-02,198,223,248,NA
185,2020-07-03,212,239,266,NA
186,2020-07-04,227,256,285,NA
187,2020-07-05,243,274,305,NA
188,2020-07-06,260,293,326,NA
189,2020-07-07,279,314,349,NA
190,2020-07-08,298,336,374,NA
191,2020-07-09,320,360,400,NA
