"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,1,3,5,35
176,2020-06-24,1,3,5,35
177,2020-06-25,1,3,5,35
178,2020-06-26,1,3,5,35
179,2020-06-27,1,3,5,35
180,2020-06-28,1,3,5,35
181,2020-06-29,1,3,5,35
182,2020-06-30,2,4,6,37
183,2020-07-01,2,4,6,37
184,2020-07-02,2,4,6,37
185,2020-07-03,2,4,6,38
186,2020-07-04,2,4,6,NA
187,2020-07-05,2,5,8,NA
188,2020-07-06,2,5,8,NA
189,2020-07-07,2,5,8,NA
190,2020-07-08,2,5,8,NA
191,2020-07-09,3,6,9,NA
192,2020-07-10,3,6,9,NA
193,2020-07-11,3,6,9,NA
194,2020-07-12,3,6,9,NA
195,2020-07-13,3,7,11,NA
