"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
165,2020-06-13,12,16,20,18
166,2020-06-14,12,16,20,18
167,2020-06-15,12,17,22,18
168,2020-06-16,13,18,23,18
169,2020-06-17,14,19,24,20
170,2020-06-18,14,19,24,19
171,2020-06-19,15,20,25,19
172,2020-06-20,15,21,27,19
173,2020-06-21,16,22,28,19
174,2020-06-22,17,23,29,19
175,2020-06-23,17,23,29,19
176,2020-06-24,17,24,31,NA
177,2020-06-25,18,25,32,NA
178,2020-06-26,19,26,33,NA
179,2020-06-27,20,28,36,NA
180,2020-06-28,21,29,37,NA
181,2020-06-29,22,30,38,NA
182,2020-06-30,23,31,39,NA
183,2020-07-01,23,32,41,NA
184,2020-07-02,25,34,43,NA
185,2020-07-03,25,35,45,NA
