"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
196,2020-07-14,7,8,9,253
197,2020-07-15,7,8,9,254
198,2020-07-16,7,8,9,258
199,2020-07-17,7,8,9,263
200,2020-07-18,7,8,9,270
201,2020-07-19,7,8,9,271
202,2020-07-20,7,8,9,273
203,2020-07-21,7,8,9,278
204,2020-07-22,7,8,9,283
205,2020-07-23,7,8,9,286
206,2020-07-24,7,8,9,292
207,2020-07-25,7,8,9,NA
208,2020-07-26,7,8,9,NA
209,2020-07-27,7,8,9,NA
210,2020-07-28,7,8,9,NA
211,2020-07-29,7,8,9,NA
212,2020-07-30,7,8,9,NA
213,2020-07-31,7,8,9,NA
214,2020-08-01,7,8,9,NA
215,2020-08-02,7,8,9,NA
216,2020-08-03,7,8,9,NA
