"dia_ano","dias","otimista","casos_estimados","pessimista","x"
160,2020-06-08,236,262,288,243
161,2020-06-09,245,271,297,253
162,2020-06-10,253,280,307,275
163,2020-06-11,262,290,318,280
164,2020-06-12,271,300,329,294
165,2020-06-13,281,311,341,312
166,2020-06-14,291,322,353,326
167,2020-06-15,301,333,365,334
168,2020-06-16,311,344,377,364
169,2020-06-17,322,357,392,386
170,2020-06-18,333,369,405,406
171,2020-06-19,345,382,419,NA
172,2020-06-20,357,395,433,NA
173,2020-06-21,369,409,449,NA
174,2020-06-22,382,423,464,NA
175,2020-06-23,395,438,481,NA
176,2020-06-24,409,453,497,NA
177,2020-06-25,423,469,515,NA
178,2020-06-26,439,486,533,NA
179,2020-06-27,454,503,552,NA
180,2020-06-28,469,520,571,NA
