"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
186,2020-07-04,2,2,2,73
187,2020-07-05,2,2,2,73
188,2020-07-06,2,2,2,76
189,2020-07-07,2,2,2,83
190,2020-07-08,2,2,2,89
191,2020-07-09,2,2,2,94
192,2020-07-10,2,2,2,100
193,2020-07-11,2,2,2,113
194,2020-07-12,2,2,2,113
195,2020-07-13,2,2,2,113
196,2020-07-14,2,2,2,120
197,2020-07-15,2,2,2,NA
198,2020-07-16,2,2,2,NA
199,2020-07-17,2,2,2,NA
200,2020-07-18,2,2,2,NA
201,2020-07-19,2,2,2,NA
202,2020-07-20,2,2,2,NA
203,2020-07-21,2,2,2,NA
204,2020-07-22,2,2,2,NA
205,2020-07-23,2,2,2,NA
206,2020-07-24,2,2,2,NA
