"dia_ano","dias","otimista","casos_estimados","pessimista","x"
187,2020-07-05,94,110,126,117
188,2020-07-06,100,116,132,122
189,2020-07-07,105,122,139,128
190,2020-07-08,111,129,147,134
191,2020-07-09,117,136,155,136
192,2020-07-10,123,143,163,146
193,2020-07-11,130,151,172,153
194,2020-07-12,137,159,181,161
195,2020-07-13,144,168,192,167
196,2020-07-14,152,177,202,177
197,2020-07-15,161,187,213,183
198,2020-07-16,169,197,225,NA
199,2020-07-17,179,208,237,NA
200,2020-07-18,189,220,251,NA
201,2020-07-19,199,232,265,NA
202,2020-07-20,210,245,280,NA
203,2020-07-21,221,258,295,NA
204,2020-07-22,234,272,310,NA
205,2020-07-23,246,287,328,NA
206,2020-07-24,260,303,346,NA
207,2020-07-25,275,320,365,NA
