"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
182,2020-06-30,3,4,5,103
183,2020-07-01,3,4,5,112
184,2020-07-02,3,4,5,118
185,2020-07-03,3,4,5,127
186,2020-07-04,3,4,5,126
187,2020-07-05,3,4,5,129
188,2020-07-06,3,4,5,132
189,2020-07-07,3,4,5,148
190,2020-07-08,4,5,6,162
191,2020-07-09,4,5,6,175
192,2020-07-10,4,5,6,181
193,2020-07-11,4,5,6,NA
194,2020-07-12,4,5,6,NA
195,2020-07-13,4,5,6,NA
196,2020-07-14,4,5,6,NA
197,2020-07-15,4,5,6,NA
198,2020-07-16,4,5,6,NA
199,2020-07-17,4,5,6,NA
200,2020-07-18,4,5,6,NA
201,2020-07-19,4,5,6,NA
202,2020-07-20,4,5,6,NA
