"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
180,2020-06-28,1,2,3,87
181,2020-06-29,1,2,3,88
182,2020-06-30,1,2,3,95
183,2020-07-01,2,3,4,100
184,2020-07-02,2,3,4,102
185,2020-07-03,2,3,4,103
186,2020-07-04,2,3,4,103
187,2020-07-05,2,3,4,103
188,2020-07-06,2,3,4,104
189,2020-07-07,2,3,4,104
190,2020-07-08,2,3,4,105
191,2020-07-09,2,3,4,NA
192,2020-07-10,2,3,4,NA
193,2020-07-11,2,3,4,NA
194,2020-07-12,2,3,4,NA
195,2020-07-13,2,3,4,NA
196,2020-07-14,2,3,4,NA
197,2020-07-15,2,3,4,NA
198,2020-07-16,2,3,4,NA
199,2020-07-17,2,4,6,NA
200,2020-07-18,2,4,6,NA
