"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
186,2020-07-04,31,33,35,1106
187,2020-07-05,31,33,35,1139
188,2020-07-06,32,34,36,1205
189,2020-07-07,32,34,36,1259
190,2020-07-08,32,35,38,1280
191,2020-07-09,32,35,38,1323
192,2020-07-10,32,35,38,1339
193,2020-07-11,33,36,39,1424
194,2020-07-12,33,36,39,1471
195,2020-07-13,34,37,40,1523
196,2020-07-14,34,37,40,1574
197,2020-07-15,34,37,40,NA
198,2020-07-16,35,38,41,NA
199,2020-07-17,35,38,41,NA
200,2020-07-18,35,38,41,NA
201,2020-07-19,36,39,42,NA
202,2020-07-20,36,39,42,NA
203,2020-07-21,36,39,42,NA
204,2020-07-22,36,39,42,NA
205,2020-07-23,37,40,43,NA
206,2020-07-24,37,40,43,NA
