"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
196,2020-07-14,36,39,42,1574
197,2020-07-15,37,40,43,1587
198,2020-07-16,37,40,43,1641
199,2020-07-17,38,41,44,1684
200,2020-07-18,38,41,44,1756
201,2020-07-19,39,42,45,1801
202,2020-07-20,39,42,45,1848
203,2020-07-21,39,42,45,1882
204,2020-07-22,40,43,46,1915
205,2020-07-23,40,43,46,1937
206,2020-07-24,41,44,47,2000
207,2020-07-25,41,44,47,NA
208,2020-07-26,41,44,47,NA
209,2020-07-27,42,45,48,NA
210,2020-07-28,42,45,48,NA
211,2020-07-29,42,45,48,NA
212,2020-07-30,43,46,49,NA
213,2020-07-31,43,46,49,NA
214,2020-08-01,43,46,49,NA
215,2020-08-02,43,46,49,NA
216,2020-08-03,44,47,50,NA
