"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
163,2020-06-11,3,4,5,106
164,2020-06-12,3,4,5,113
165,2020-06-13,3,4,5,115
166,2020-06-14,4,5,6,117
167,2020-06-15,4,5,6,124
168,2020-06-16,4,5,6,144
169,2020-06-17,4,6,8,156
170,2020-06-18,4,6,8,166
171,2020-06-19,4,6,8,180
172,2020-06-20,5,7,9,192
173,2020-06-21,5,7,9,193
174,2020-06-22,6,8,10,NA
175,2020-06-23,6,8,10,NA
176,2020-06-24,7,9,11,NA
177,2020-06-25,7,10,13,NA
178,2020-06-26,7,10,13,NA
179,2020-06-27,8,11,14,NA
180,2020-06-28,9,12,15,NA
181,2020-06-29,10,13,16,NA
182,2020-06-30,10,14,18,NA
183,2020-07-01,11,15,19,NA
