"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
192,2020-07-10,1,2,3,54
193,2020-07-11,1,2,3,55
194,2020-07-12,1,2,3,58
195,2020-07-13,1,2,3,59
196,2020-07-14,1,2,3,68
197,2020-07-15,1,2,3,69
198,2020-07-16,1,2,3,72
199,2020-07-17,1,2,3,73
200,2020-07-18,1,2,3,76
201,2020-07-19,1,3,5,76
202,2020-07-20,1,3,5,81
203,2020-07-21,1,3,5,NA
204,2020-07-22,1,3,5,NA
205,2020-07-23,1,3,5,NA
206,2020-07-24,1,3,5,NA
207,2020-07-25,1,4,7,NA
208,2020-07-26,1,4,7,NA
209,2020-07-27,1,4,7,NA
210,2020-07-28,1,4,7,NA
211,2020-07-29,1,4,7,NA
212,2020-07-30,2,5,8,NA
